term_str|n|p|i|dfidf|porter_stem|max_pos|max_pos_group|stop|ngram_length
pesmote|1|0.0003291639236339697|11.568906154502084|11.568906154502084|pesmot|NN|NOUN|0|1
pesos|13|0.0006583278472679394|10.568906154502084|21.13781230900417|peso|NN|NOUN|0|1
pessimist|3|0.0009874917709019092|9.983943653780928|29.951830961342786|pessimist|NN|NOUN|0|1
pessimistic|1|0.0003291639236339697|11.568906154502084|11.568906154502084|pessimist|JJ|ADJ|0|1
pestle|1|0.0003291639236339697|11.568906154502084|11.568906154502084|pestl|JJ|ADJ|0|1
pet|3|0.0009874917709019092|9.983943653780928|29.951830961342786|pet|JJ|ADJ|0|1
peta|1|0.0003291639236339697|11.568906154502084|11.568906154502084|peta|NN|NOUN|0|1
petal|2|0.0006583278472679394|10.568906154502084|21.13781230900417|petal|VBP|VERB|0|1
petals|4|0.0013166556945358788|9.568906154502084|38.27562461800834|petal|NNS|NOUN|0|1
pete|5|0.0016458196181698486|9.24697805961472|46.2348902980736|pete|JJ|ADJ|0|1
peter|16|0.004279131007241606|7.8684664363609915|102.2900636726929|peter|NN|NOUN|0|1
petersburg|1|0.0003291639236339697|11.568906154502084|11.568906154502084|petersburg|NN|NOUN|0|1
petes|3|0.0006583278472679394|10.568906154502084|21.13781230900417|pete|JJ|ADJ|0|1
peteys|1|0.0003291639236339697|11.568906154502084|11.568906154502084|petey|JJ|ADJ|0|1
petite|4|0.0013166556945358788|9.568906154502084|38.27562461800834|petit|JJ|ADJ|0|1
petras|1|0.0003291639236339697|11.568906154502084|11.568906154502084|petra|NNS|NOUN|0|1
petrified|2|0.0003291639236339697|11.568906154502084|11.568906154502084|petrifi|JJ|ADJ|0|1
petroleum|1|0.0003291639236339697|11.568906154502084|11.568906154502084|petroleum|NN|NOUN|0|1
pets|2|0.0003291639236339697|11.568906154502084|11.568906154502084|pet|NNS|NOUN|0|1
petter|1|0.0003291639236339697|11.568906154502084|11.568906154502084|petter|NN|NOUN|0|1
petty|39|0.004937458854509546|7.662015558893565|114.93023338340348|petti|JJ|ADJ|0|1
petulant|1|0.0003291639236339697|11.568906154502084|11.568906154502084|petul|NN|NOUN|0|1
peu|1|0.0003291639236339697|11.568906154502084|11.568906154502084|peu|NN|NOUN|0|1
peut|1|0.0003291639236339697|11.568906154502084|11.568906154502084|peut|NN|NOUN|0|1
peux|2|0.0006583278472679394|10.568906154502084|21.13781230900417|peux|VB|VERB|0|1
pew|2|0.0006583278472679394|10.568906154502084|21.13781230900417|pew|NN|NOUN|0|1
peyote|1|0.0003291639236339697|11.568906154502084|11.568906154502084|peyot|NN|NOUN|0|1
peyton|1|0.0003291639236339697|11.568906154502084|11.568906154502084|peyton|NN|NOUN|0|1
pezzo|1|0.0003291639236339697|11.568906154502084|11.568906154502084|pezzo|NN|NOUN|0|1
pfeiffer|1|0.0003291639236339697|11.568906154502084|11.568906154502084|pfeiffer|NN|NOUN|0|1
pg|3|0.0009874917709019092|9.983943653780928|29.951830961342786|pg|JJ|ADJ|0|1
phair|1|0.0003291639236339697|11.568906154502084|11.568906154502084|phair|NN|NOUN|0|1
phantom|41|0.01053324555628703|6.568906154502083|210.20499694406666|phantom|NN|NOUN|0|1
phantoms|2|0.0006583278472679394|10.568906154502084|21.13781230900417|phantom|NNS|NOUN|0|1
pharaoh|1|0.0003291639236339697|11.568906154502084|11.568906154502084|pharaoh|NN|NOUN|0|1
pharrell|39|0.003949967083607637|7.983943653780927|95.80732384537113|pharrel|NN|NOUN|0|1
phase|14|0.0029624753127057276|8.39898115305977|75.59083037753793|phase|NN|VERB|0|1
phased|1|0.0003291639236339697|11.568906154502084|11.568906154502084|phase|JJ|ADJ|0|1
phases|2|0.0006583278472679394|10.568906154502084|21.13781230900417|phase|NNS|NOUN|0|1
phat|1|0.0003291639236339697|11.568906154502084|11.568906154502084|phat|IN|OTHER|0|1
phatness|1|0.0003291639236339697|11.568906154502084|11.568906154502084|phat|NN|NOUN|0|1
phd|1|0.0003291639236339697|11.568906154502084|11.568906154502084|phd|NN|NOUN|0|1
phelps|3|0.0003291639236339697|11.568906154502084|11.568906154502084|phelp|NN|NOUN|0|1
phenomenal|7|0.002304147465437788|8.761551232444479|61.330858627111354|phenomen|JJ|ADJ|0|1
phenomenon|2|0.0003291639236339697|11.568906154502084|11.568906154502084|phenomenon|NN|NOUN|0|1
pheromones|1|0.0003291639236339697|11.568906154502084|11.568906154502084|pheromon|NNS|NOUN|0|1
phife|1|0.0003291639236339697|11.568906154502084|11.568906154502084|phife|JJ|ADJ|0|1
phil|6|0.0019749835418038184|8.983943653780928|53.90366192268557|phil|NN|NOUN|0|1
philadelphia|16|0.0029624753127057276|8.39898115305977|75.59083037753793|philadelphia|NN|NOUN|0|1
philando|1|0.0003291639236339697|11.568906154502084|11.568906154502084|philando|NN|NOUN|0|1
philippe|1|0.0003291639236339697|11.568906154502084|11.568906154502084|philipp|NN|NOUN|0|1
philippines|1|0.0003291639236339697|11.568906154502084|11.568906154502084|philippin|NNS|NOUN|0|1
phillip|1|0.0003291639236339697|11.568906154502084|11.568906154502084|phillip|NN|NOUN|0|1
philly|9|0.0026333113890717576|8.568906154502084|68.55124923601667|philli|RB|ADV|0|1
phoenix|5|0.0013166556945358788|9.568906154502084|38.27562461800834|phoenix|NN|NOUN|0|1
phone|427|0.07801184990125082|3.6801629056038245|872.1986086281064|phone|NN|NOUN|0|1
phones|22|0.005924950625411455|7.398981153059771|133.18166075507588|phone|NNS|NOUN|0|1
phoneys|1|0.0003291639236339697|11.568906154502084|11.568906154502084|phoney|NNS|NOUN|0|1
phonies|4|0.0013166556945358788|9.568906154502084|38.27562461800834|phoni|NNS|NOUN|0|1
phonin|1|0.0003291639236339697|11.568906154502084|11.568906154502084|phonin|VBP|VERB|0|1
phonte|4|0.0009874917709019092|9.983943653780928|29.951830961342786|phont|IN|OTHER|0|1
phony|5|0.0016458196181698486|9.24697805961472|46.2348902980736|phoni|JJ|ADJ|0|1
photo|18|0.004608294930875576|7.7615512324444795|108.66171725422271|photo|NN|NOUN|0|1
photog|1|0.0003291639236339697|11.568906154502084|11.568906154502084|photog|NN|NOUN|0|1
photograph|5|0.0009874917709019092|9.983943653780928|29.951830961342786|photograph|NN|NOUN|0|1
photographers|3|0.0006583278472679394|10.568906154502084|21.13781230900417|photograph|NNS|NOUN|0|1
photographs|11|0.003620803159973667|8.109474535864786|89.20421989451265|photograph|NN|NOUN|0|1
photos|13|0.003949967083607637|7.983943653780927|95.80732384537113|photo|NNS|NOUN|0|1
photoshoot|5|0.0013166556945358788|9.568906154502084|38.27562461800834|photoshoot|NN|NOUN|0|1
photoshootin|1|0.0003291639236339697|11.568906154502084|11.568906154502084|photoshootin|NN|NOUN|0|1
photoshop|2|0.0006583278472679394|10.568906154502084|21.13781230900417|photoshop|VBP|VERB|0|1
photoshopped|1|0.0003291639236339697|11.568906154502084|11.568906154502084|photoshop|VBN|VERB|0|1
phraayayase|1|0.0003291639236339697|11.568906154502084|11.568906154502084|phraayayas|NN|NOUN|0|1
phrase|4|0.0009874917709019092|9.983943653780928|29.951830961342786|phrase|NN|NOUN|0|1
phyphyphyphysical|11|0.0019749835418038184|8.983943653780928|53.90366192268557|phyphyphyphys|JJ|ADJ|0|1
physical|149|0.0065832784726793945|7.2469780596147215|144.93956119229443|physic|JJ|ADJ|0|1
physically|6|0.0013166556945358788|9.568906154502084|38.27562461800834|physic|RB|ADV|0|1
physics|1|0.0003291639236339697|11.568906154502084|11.568906154502084|physic|NNS|NOUN|0|1
physique|2|0.0006583278472679394|10.568906154502084|21.13781230900417|physiqu|NN|NOUN|0|1
piana|2|0.0006583278472679394|10.568906154502084|21.13781230900417|piana|NN|NOUN|0|1
pianist|3|0.0006583278472679394|10.568906154502084|21.13781230900417|pianist|JJ|ADJ|0|1
piano|59|0.005595786701777485|7.481443313251744|127.18453632527965|piano|NN|NOUN|0|1
pic|11|0.0029624753127057276|8.39898115305977|75.59083037753793|pic|NN|NOUN|0|1
picasso|3|0.0009874917709019092|9.983943653780928|29.951830961342786|picasso|JJ|ADJ|0|1
pick|300|0.04904542462146149|4.349737634039922|648.1109074719484|pick|VB|VERB|0|1
picked|29|0.007570770243581304|7.04534419844507|162.0429165642366|pick|VBD|VERB|0|1
pickens|1|0.0003291639236339697|11.568906154502084|11.568906154502084|picken|VBZ|VERB|0|1
picker|1|0.0003291639236339697|11.568906154502084|11.568906154502084|picker|VB|VERB|0|1
pickerin|1|0.0003291639236339697|11.568906154502084|11.568906154502084|pickerin|VB|VERB|0|1
pickering|1|0.0003291639236339697|11.568906154502084|11.568906154502084|picker|NN|NOUN|0|1
pickerupper|1|0.0003291639236339697|11.568906154502084|11.568906154502084|pickerupp|IN|OTHER|0|1
picket|6|0.0013166556945358788|9.568906154502084|38.27562461800834|picket|NN|NOUN|0|1
pickin|59|0.0029624753127057276|8.39898115305977|75.59083037753793|pickin|NN|NOUN|0|1
picking|27|0.007899934167215274|6.983943653780927|167.61464769074226|pick|VBG|VERB|0|1
pickle|2|0.0003291639236339697|11.568906154502084|11.568906154502084|pickl|NN|NOUN|0|1
pickles|2|0.0006583278472679394|10.568906154502084|21.13781230900417|pickl|NNS|NOUN|0|1
pickney|1|0.0003291639236339697|11.568906154502084|11.568906154502084|pickney|VBP|VERB|0|1
pickpickpick|4|0.0003291639236339697|11.568906154502084|11.568906154502084|pickpickpick|NN|NOUN|0|1
picks|2|0.0006583278472679394|10.568906154502084|21.13781230900417|pick|VBP|VERB|0|1
pickup|23|0.0026333113890717576|8.568906154502084|68.55124923601667|pickup|NN|NOUN|0|1
pickups|1|0.0003291639236339697|11.568906154502084|11.568906154502084|pickup|NNS|NOUN|0|1
picky|7|0.002304147465437788|8.761551232444479|61.330858627111354|picki|JJ|ADJ|0|1
picnic|3|0.0009874917709019092|9.983943653780928|29.951830961342786|picnic|NN|NOUN|0|1
pico|2|0.0006583278472679394|10.568906154502084|21.13781230900417|pico|FW|OTHER|0|1
pics|4|0.0013166556945358788|9.568906154502084|38.27562461800834|pic|NNS|NOUN|0|1
picture|199|0.04509545753785385|4.470874071541557|612.5097478011933|pictur|NN|NOUN|0|1
pictured|5|0.0006583278472679394|10.568906154502084|21.13781230900417|pictur|VBD|VERB|0|1
pictures|70|0.02106649111257406|5.568906154502083|356.40999388813333|pictur|NNS|NOUN|0|1
pie|15|0.003949967083607637|7.983943653780927|95.80732384537113|pie|NN|NOUN|0|1
piece|58|0.016129032258064516|5.954196310386875|291.7556192089569|piec|NN|NOUN|0|1
pieces|77|0.015799868334430547|5.983943653780927|287.2292953814845|piec|NNS|NOUN|0|1
pied|1|0.0003291639236339697|11.568906154502084|11.568906154502084|pie|JJ|ADJ|0|1
piel|1|0.0003291639236339697|11.568906154502084|11.568906154502084|piel|NN|NOUN|0|1
piensan|1|0.0003291639236339697|11.568906154502084|11.568906154502084|piensan|FW|OTHER|0|1
piensas|4|0.0006583278472679394|10.568906154502084|21.13781230900417|piensa|NN|NOUN|0|1
piense|1|0.0003291639236339697|11.568906154502084|11.568906154502084|piens|NN|NOUN|0|1
pierce|2|0.0006583278472679394|10.568906154502084|21.13781230900417|pierc|VBP|VERB|0|1
pierces|1|0.0003291639236339697|11.568906154502084|11.568906154502084|pierc|NNS|NOUN|0|1
piercings|2|0.0006583278472679394|10.568906154502084|21.13781230900417|pierc|NNS|NOUN|0|1
pierdas|1|0.0003291639236339697|11.568906154502084|11.568906154502084|pierda|JJ|ADJ|0|1
pierdes|1|0.0003291639236339697|11.568906154502084|11.568906154502084|pierd|VBZ|VERB|0|1
pierdołami|2|0.0003291639236339697|11.568906154502084|11.568906154502084|pierdołami|NN|NOUN|0|1
piernas|1|0.0003291639236339697|11.568906154502084|11.568906154502084|pierna|VBP|VERB|0|1
pierre|6|0.0016458196181698486|9.24697805961472|46.2348902980736|pierr|NN|NOUN|0|1
pies|5|0.0013166556945358788|9.568906154502084|38.27562461800834|pie|NNS|NOUN|0|1
piff|2|0.0006583278472679394|10.568906154502084|21.13781230900417|piff|NN|NOUN|0|1
piffin|1|0.0003291639236339697|11.568906154502084|11.568906154502084|piffin|VBP|VERB|0|1
pig|1|0.0003291639236339697|11.568906154502084|11.568906154502084|pig|NN|NOUN|0|1
pigeon|1|0.0003291639236339697|11.568906154502084|11.568906154502084|pigeon|JJ|ADJ|0|1
pigeons|2|0.0006583278472679394|10.568906154502084|21.13781230900417|pigeon|NNS|NOUN|0|1
piggy|6|0.0016458196181698486|9.24697805961472|46.2348902980736|piggi|NN|NOUN|0|1
piggyback|1|0.0003291639236339697|11.568906154502084|11.568906154502084|piggyback|NN|NOUN|0|1
pigment|1|0.0003291639236339697|11.568906154502084|11.568906154502084|pigment|JJ|ADJ|0|1
pigs|3|0.0006583278472679394|10.568906154502084|21.13781230900417|pig|NNS|NOUN|0|1
pigtail|1|0.0003291639236339697|11.568906154502084|11.568906154502084|pigtail|NN|NOUN|0|1
piguet|14|0.0013166556945358788|9.568906154502084|38.27562461800834|piguet|VBP|VERB|0|1
pilate|1|0.0003291639236339697|11.568906154502084|11.568906154502084|pilat|NN|NOUN|0|1
pilates|1|0.0003291639236339697|11.568906154502084|11.568906154502084|pilat|NNS|NOUN|0|1
pilati|1|0.0003291639236339697|11.568906154502084|11.568906154502084|pilati|NN|NOUN|0|1
pile|4|0.0013166556945358788|9.568906154502084|38.27562461800834|pile|NN|NOUN|0|1
piled|1|0.0003291639236339697|11.568906154502084|11.568906154502084|pile|VBN|VERB|0|1
pilgrim|1|0.0003291639236339697|11.568906154502084|11.568906154502084|pilgrim|JJ|ADJ|0|1
pilin|1|0.0003291639236339697|11.568906154502084|11.568906154502084|pilin|VB|VERB|0|1
piling|1|0.0003291639236339697|11.568906154502084|11.568906154502084|pile|VBG|VERB|0|1
pill|40|0.008558262014483212|6.8684664363609915|178.5801273453858|pill|NN|NOUN|0|1
pillars|2|0.0003291639236339697|11.568906154502084|11.568906154502084|pillar|NNS|NOUN|0|1
pilled|7|0.0006583278472679394|10.568906154502084|21.13781230900417|pill|VBN|VERB|0|1
pillies|12|0.0013166556945358788|9.568906154502084|38.27562461800834|pilli|NNS|NOUN|0|1
pillow|23|0.0069124423963133645|7.1765887317233235|150.7083633661898|pillow|NN|NOUN|0|1
pillowcase|2|0.0006583278472679394|10.568906154502084|21.13781230900417|pillowcas|NN|NOUN|0|1
pillows|1|0.0003291639236339697|11.568906154502084|11.568906154502084|pillow|VBZ|VERB|0|1
pillowtalkin|1|0.0003291639236339697|11.568906154502084|11.568906154502084|pillowtalkin|VBP|VERB|0|1
pills|29|0.003949967083607637|7.983943653780927|95.80732384537113|pill|NNS|NOUN|0|1
pillé|1|0.0003291639236339697|11.568906154502084|11.568906154502084|pillé|FW|OTHER|0|1
pilot|2|0.0006583278472679394|10.568906154502084|21.13781230900417|pilot|NN|NOUN|0|1
pilots|2|0.0006583278472679394|10.568906154502084|21.13781230900417|pilot|NNS|NOUN|0|1
pimms|1|0.0003291639236339697|11.568906154502084|11.568906154502084|pimm|NN|NOUN|0|1
pimp|40|0.009216589861751152|6.7615512324444795|189.32343450844542|pimp|NN|NOUN|0|1
pimpin|19|0.004937458854509546|7.662015558893565|114.93023338340348|pimpin|NN|NOUN|0|1
pimping|8|0.0013166556945358788|9.568906154502084|38.27562461800834|pimp|VBG|VERB|0|1
pimps|7|0.0013166556945358788|9.568906154502084|38.27562461800834|pimp|NNS|NOUN|0|1
pin|10|0.0026333113890717576|8.568906154502084|68.55124923601667|pin|NN|NOUN|0|1
pinch|19|0.0026333113890717576|8.568906154502084|68.55124923601667|pinch|JJ|ADJ|0|1
pinched|1|0.0003291639236339697|11.568906154502084|11.568906154502084|pinch|JJ|ADJ|0|1
pinchin|2|0.0006583278472679394|10.568906154502084|21.13781230900417|pinchin|NN|NOUN|0|1
pinching|1|0.0003291639236339697|11.568906154502084|11.568906154502084|pinch|VBG|VERB|0|1
pine|4|0.0009874917709019092|9.983943653780928|29.951830961342786|pine|NN|NOUN|0|1
ping|2|0.0006583278472679394|10.568906154502084|21.13781230900417|ping|VBG|VERB|0|1
pining|4|0.0003291639236339697|11.568906154502084|11.568906154502084|pine|NN|NOUN|0|1
pink|97|0.017774851876234364|5.814018652338615|313.9570072262852|pink|NN|NOUN|0|1
pinkett|2|0.0006583278472679394|10.568906154502084|21.13781230900417|pinkett|NN|NOUN|0|1
pinkprint|10|0.0026333113890717576|8.568906154502084|68.55124923601667|pinkprint|NN|NOUN|0|1
pinky|7|0.002304147465437788|8.761551232444479|61.330858627111354|pinki|NN|NOUN|0|1
pinnacle|1|0.0003291639236339697|11.568906154502084|11.568906154502084|pinnacl|NN|NOUN|0|1
pinnacles|1|0.0003291639236339697|11.568906154502084|11.568906154502084|pinnacl|NNS|NOUN|0|1
pinned|6|0.0019749835418038184|8.983943653780928|53.90366192268557|pin|VBD|VERB|0|1
pinnedup|2|0.0003291639236339697|11.568906154502084|11.568906154502084|pinnedup|NN|NOUN|0|1
pinocchio|2|0.0006583278472679394|10.568906154502084|21.13781230900417|pinocchio|VBZ|VERB|0|1
pinot|2|0.0006583278472679394|10.568906154502084|21.13781230900417|pinot|NN|NOUN|0|1
pins|1|0.0003291639236339697|11.568906154502084|11.568906154502084|pin|NNS|NOUN|0|1
pint|1|0.0003291639236339697|11.568906154502084|11.568906154502084|pint|NN|NOUN|0|1
pintando|1|0.0003291639236339697|11.568906154502084|11.568906154502084|pintando|NN|NOUN|0|1
pinup|2|0.0006583278472679394|10.568906154502084|21.13781230900417|pinup|NN|NOUN|0|1
pinups|1|0.0003291639236339697|11.568906154502084|11.568906154502084|pinup|VB|VERB|0|1
pioneering|1|0.0003291639236339697|11.568906154502084|11.568906154502084|pioneer|VBG|VERB|0|1
pipe|18|0.004608294930875576|7.7615512324444795|108.66171725422271|pipe|NN|NOUN|0|1
piped|7|0.0009874917709019092|9.983943653780928|29.951830961342786|pipe|VBD|VERB|0|1
piper|2|0.0006583278472679394|10.568906154502084|21.13781230900417|piper|IN|OTHER|0|1
pipin|3|0.0006583278472679394|10.568906154502084|21.13781230900417|pipin|VB|VERB|0|1
pipipickin|1|0.0003291639236339697|11.568906154502084|11.568906154502084|pipipickin|NN|NOUN|0|1
pippen|3|0.0009874917709019092|9.983943653780928|29.951830961342786|pippen|JJ|ADJ|0|1
pippy|1|0.0003291639236339697|11.568906154502084|11.568906154502084|pippi|JJ|ADJ|0|1
piqued|1|0.0003291639236339697|11.568906154502084|11.568906154502084|piqu|VB|VERB|0|1
piquing|1|0.0003291639236339697|11.568906154502084|11.568906154502084|piqu|VBG|VERB|0|1
piracy|1|0.0003291639236339697|11.568906154502084|11.568906154502084|piraci|NN|NOUN|0|1
piranhas|2|0.0006583278472679394|10.568906154502084|21.13781230900417|piranha|VBP|VERB|0|1
pirate|1|0.0003291639236339697|11.568906154502084|11.568906154502084|pirat|VB|VERB|0|1
pirates|2|0.0006583278472679394|10.568906154502084|21.13781230900417|pirat|NNS|NOUN|0|1
piru|1|0.0003291639236339697|11.568906154502084|11.568906154502084|piru|NN|NOUN|0|1
pisces|14|0.0009874917709019092|9.983943653780928|29.951830961342786|pisc|NNS|NOUN|0|1
piss|19|0.005924950625411455|7.398981153059771|133.18166075507588|piss|VB|VERB|0|1
pissed|13|0.003620803159973667|8.109474535864786|89.20421989451265|piss|VBD|VERB|0|1
pissy|1|0.0003291639236339697|11.568906154502084|11.568906154502084|pissi|JJ|ADJ|0|1
pistol|19|0.005266622778143515|7.568906154502083|121.10249847203333|pistol|NN|NOUN|0|1
pistols|6|0.0019749835418038184|8.983943653780928|53.90366192268557|pistol|NNS|NOUN|0|1
pit|7|0.0019749835418038184|8.983943653780928|53.90366192268557|pit|NN|NOUN|0|1
pitbull|2|0.0006583278472679394|10.568906154502084|21.13781230900417|pitbul|NN|NOUN|0|1
pitch|14|0.004279131007241606|7.8684664363609915|102.2900636726929|pitch|NN|NOUN|0|1
pitched|4|0.0003291639236339697|11.568906154502084|11.568906154502084|pitch|VBD|VERB|0|1
pitchforks|3|0.0006583278472679394|10.568906154502084|21.13781230900417|pitchfork|NNS|NOUN|0|1
pitchin|7|0.0019749835418038184|8.983943653780928|53.90366192268557|pitchin|JJ|VERB|0|1
pitching|1|0.0003291639236339697|11.568906154502084|11.568906154502084|pitch|NN|NOUN|0|1
pitchy|1|0.0003291639236339697|11.568906154502084|11.568906154502084|pitchi|IN|OTHER|0|1
pitfield|2|0.0006583278472679394|10.568906154502084|21.13781230900417|pitfield|NN|NOUN|0|1
pitiful|2|0.0006583278472679394|10.568906154502084|21.13781230900417|piti|JJ|ADJ|0|1
pitino|1|0.0003291639236339697|11.568906154502084|11.568906154502084|pitino|NN|NOUN|0|1
pitt|10|0.0013166556945358788|9.568906154502084|38.27562461800834|pitt|NN|NOUN|0|1
pitts|1|0.0003291639236339697|11.568906154502084|11.568906154502084|pitt|JJ|ADJ|0|1
pittsburgh|9|0.0029624753127057276|8.39898115305977|75.59083037753793|pittsburgh|NN|NOUN|0|1
